http://en.wikipedia.org/wiki/Category:Arts,Arts,http://dbpedia.org/resource/Category:Outsider_art,
http://en.wikipedia.org/wiki/Category:Arts,Arts,http://dbpedia.org/resource/Category:Leonardo_da_Vinci,
http://en.wikipedia.org/wiki/Category:Arts,Arts,http://dbpedia.org/resource/Category:Digital_art,
http://en.wikipedia.org/wiki/Category:Arts,Arts,http://dbpedia.org/resource/Category:Medieval_art,
http://en.wikipedia.org/wiki/Category:Arts,Arts,http://dbpedia.org/resource/Category:Choreography,
http://en.wikipedia.org/wiki/Category:Arts,Arts,http://dbpedia.org/resource/Category:Ballet,
http://en.wikipedia.org/wiki/Category:Arts,Arts,http://dbpedia.org/resource/Category:Ballroom_dance,
http://en.wikipedia.org/wiki/Category:Arts,Arts,http://dbpedia.org/resource/Category:Polka,
http://en.wikipedia.org/wiki/Category:Arts,Arts,http://dbpedia.org/resource/Category:Tango,
http://en.wikipedia.org/wiki/Category:Arts,Arts,http://dbpedia.org/resource/Category:Mambo,
http://en.wikipedia.org/wiki/Category:Arts,Arts,http://dbpedia.org/resource/Category:Interior_design,
http://en.wikipedia.org/wiki/Category:Arts,Arts,http://dbpedia.org/resource/Category:Caricaturists,
http://en.wikipedia.org/wiki/Category:Arts,Arts,http://dbpedia.org/resource/Category:Acrobats,
http://en.wikipedia.org/wiki/Category:Arts,Arts,http://dbpedia.org/resource/Category:Contortionists,
http://en.wikipedia.org/wiki/Category:Arts,Arts,http://dbpedia.org/resource/Category:Mimes,
http://en.wikipedia.org/wiki/Category:Arts,Arts,http://dbpedia.org/resource/Category:Contortion,
http://en.wikipedia.org/wiki/Category:Arts,Arts,http://dbpedia.org/resource/Category:Pantomime,
http://en.wikipedia.org/wiki/Category:Arts,Arts,http://dbpedia.org/resource/Category:Puppetry,
http://en.wikipedia.org/wiki/Category:Arts,Arts,http://dbpedia.org/resource/Category:Theatre,
http://en.wikipedia.org/wiki/Category:Arts,Arts,http://dbpedia.org/resource/Category:Ventriloquism,
http://en.wikipedia.org/wiki/Category:Arts,Arts,http://dbpedia.org/resource/Category:Cabaret,
http://en.wikipedia.org/wiki/Category:Arts,Arts,http://dbpedia.org/resource/Category:Acting,
http://en.wikipedia.org/wiki/Category:Arts,Arts,http://dbpedia.org/resource/Category:Musical_theatre,
http://en.wikipedia.org/wiki/Category:Arts,Arts,http://dbpedia.org/resource/Category:Opera,
http://en.wikipedia.org/wiki/Category:Arts,Arts,http://dbpedia.org/resource/Category:Plays,
http://en.wikipedia.org/wiki/Category:Arts,Arts,http://dbpedia.org/resource/Category:Visual_arts,
http://en.wikipedia.org/wiki/Category:Arts,Arts,http://dbpedia.org/resource/Category:Printmaking,
http://en.wikipedia.org/wiki/Category:Arts,Arts,http://dbpedia.org/resource/Category:Graphic_design,
http://en.wikipedia.org/wiki/Category:Arts,Arts,http://dbpedia.org/resource/Category:Typography,
http://en.wikipedia.org/wiki/Category:Arts,Arts,http://dbpedia.org/resource/Category:Lacquerware,
http://en.wikipedia.org/wiki/Category:Arts,Arts,http://dbpedia.org/resource/Category:Ceramics,
http://en.wikipedia.org/wiki/Category:Arts,Arts,http://dbpedia.org/resource/Category:Paper_art,
http://en.wikipedia.org/wiki/Category:Arts,Arts,http://dbpedia.org/resource/Category:Ceramic_art,
http://en.wikipedia.org/wiki/Category:Arts,Arts,http://dbpedia.org/resource/Category:Performing_arts,
http://en.wikipedia.org/wiki/Category:Arts,Arts,http://dbpedia.org/resource/Category:Film,
http://en.wikipedia.org/wiki/Category:Arts,Arts,http://dbpedia.org/resource/Category:Architecture,
http://en.wikipedia.org/wiki/Category:Arts,Arts,http://dbpedia.org/resource/Category:Arts,
http://en.wikipedia.org/wiki/Category:Arts,Arts,http://dbpedia.org/resource/Category:Computer_art,
http://en.wikipedia.org/wiki/Category:Arts,Arts,http://dbpedia.org/resource/Category:Biblical_art,
http://en.wikipedia.org/wiki/Category:Arts,Arts,http://dbpedia.org/resource/Category:Drawings,
http://en.wikipedia.org/wiki/Category:Arts,Arts,http://dbpedia.org/resource/Category:Mosaics,
http://en.wikipedia.org/wiki/Category:Arts,Arts,http://dbpedia.org/resource/Category:Sculptures,
http://en.wikipedia.org/wiki/Category:Arts,Arts,http://dbpedia.org/resource/Category:Paintings,
http://en.wikipedia.org/wiki/Category:Arts,Arts,http://dbpedia.org/resource/Category:Taxidermy,
http://en.wikipedia.org/wiki/Category:Arts,Arts,http://dbpedia.org/resource/Category:Clockmakers,
http://en.wikipedia.org/wiki/Category:Arts,Arts,http://dbpedia.org/resource/Category:Watermarking,
http://en.wikipedia.org/wiki/Category:Arts,Arts,http://dbpedia.org/resource/Category:Stoneware,
http://en.wikipedia.org/wiki/Category:Arts,Arts,http://dbpedia.org/resource/Category:Art_pottery,
http://en.wikipedia.org/wiki/Category:Arts,Arts,http://dbpedia.org/resource/Category:Ventriloquism,
http://en.wikipedia.org/wiki/Category:Arts,Arts,http://dbpedia.org/resource/Category:Puppetry,
http://en.wikipedia.org/wiki/Category:Arts,Arts,http://dbpedia.org/resource/Category:Opera,
http://en.wikipedia.org/wiki/Category:Arts,Arts,http://dbpedia.org/resource/Category:Plays,
http://en.wikipedia.org/wiki/Category:Arts,Arts,http://dbpedia.org/resource/Category:Choreography,
http://en.wikipedia.org/wiki/Category:Arts,Arts,http://dbpedia.org/resource/Category:Ballet,
http://en.wikipedia.org/wiki/Category:Arts,Arts,http://dbpedia.org/resource/Category:Graphics,
http://en.wikipedia.org/wiki/Category:Arts,Arts,http://dbpedia.org/resource/Category:Graphic_design,
http://en.wikipedia.org/wiki/Category:Arts,Arts,http://dbpedia.org/resource/Category:Abstract_art,
http://en.wikipedia.org/wiki/Category:Arts_and_crafts,Arts and Crafts,http://dbpedia.org/resource/Category:Pottery,
http://en.wikipedia.org/wiki/Category:Arts_and_crafts,Arts and Crafts,http://dbpedia.org/resource/Category:Painting,
http://en.wikipedia.org/wiki/Category:Arts_and_crafts,Arts and Crafts,http://dbpedia.org/resource/Category:Sculpture,
http://en.wikipedia.org/wiki/Category:Arts_and_crafts,Arts and Crafts,http://dbpedia.org/resource/Category:Leatherworking,
http://en.wikipedia.org/wiki/Category:Arts_and_crafts,Arts and Crafts,http://dbpedia.org/resource/Category:Basket_weaving,
http://en.wikipedia.org/wiki/Category:Arts_and_crafts,Arts and Crafts,http://dbpedia.org/resource/Category:Papermaking,
http://en.wikipedia.org/wiki/Category:Arts_and_crafts,Arts and Crafts,http://dbpedia.org/resource/Category:Woodcarving,
http://en.wikipedia.org/wiki/Category:Arts_and_crafts,Arts and Crafts,http://dbpedia.org/resource/Category:Japanese_crafts,
http://en.wikipedia.org/wiki/Category:Arts_and_crafts,Arts and Crafts,http://dbpedia.org/resource/Category:Paper_folding,
http://en.wikipedia.org/wiki/Category:Arts_and_crafts,Arts and Crafts,http://dbpedia.org/resource/Category:Origami,
http://en.wikipedia.org/wiki/Category:Arts_and_crafts,Arts and Crafts,http://dbpedia.org/resource/Category:Drawing,
http://en.wikipedia.org/wiki/Category:Arts_and_crafts,Arts and Crafts,http://dbpedia.org/resource/Category:Scoutcraft,
http://en.wikipedia.org/wiki/Category:Arts_and_crafts,Arts and Crafts,http://dbpedia.org/resource/Category:Carving,
http://en.wikipedia.org/wiki/Category:Arts_and_crafts,Arts and Crafts,http://dbpedia.org/resource/Category:Engravings,
http://en.wikipedia.org/wiki/Category:Arts_and_crafts,Arts and Crafts,http://dbpedia.org/resource/Category:Woodcuts,
http://en.wikipedia.org/wiki/Category:Arts_and_crafts,Arts and Crafts,http://dbpedia.org/resource/Category:Paints,
http://en.wikipedia.org/wiki/Category:Arts_and_crafts,Arts and Crafts,http://dbpedia.org/resource/Category:Bronze_sculptures,
http://en.wikipedia.org/wiki/Category:Arts_and_crafts,Arts and Crafts,http://dbpedia.org/resource/Category:Bronzeware,
http://en.wikipedia.org/wiki/Category:Arts_and_crafts,Arts and Crafts,http://dbpedia.org/resource/Category:Plastering,
http://en.wikipedia.org/wiki/Category:Arts_and_crafts,Arts and Crafts,http://dbpedia.org/resource/Category:Plastics,
http://en.wikipedia.org/wiki/Category:Arts_and_crafts,Arts and Crafts,http://dbpedia.org/resource/Category:Crafts,
http://en.wikipedia.org/wiki/Category:Arts_and_crafts,Arts and Crafts,http://dbpedia.org/resource/Category:Arts_and_crafts,
http://en.wikipedia.org/wiki/Category:Automobiles,Autos,http://dbpedia.org/resource/Category:Vehicles,
http://en.wikipedia.org/wiki/Category:Automobiles,Autos,http://dbpedia.org/resource/Category:Motorcycle_safety,
http://en.wikipedia.org/wiki/Category:Automobiles,Autos,http://dbpedia.org/resource/Category:Car_safety,
http://en.wikipedia.org/wiki/Category:Automobiles,Autos,http://dbpedia.org/resource/Category:Concept_automobiles,
http://en.wikipedia.org/wiki/Category:Automobiles,Autos,http://dbpedia.org/resource/Category:Automotive_companies,
http://en.wikipedia.org/wiki/Category:Automobiles,Autos,http://dbpedia.org/resource/Category:Motorcycles,
http://en.wikipedia.org/wiki/Category:Automobiles,Autos,http://dbpedia.org/resource/Category:Boats,
http://en.wikipedia.org/wiki/Category:Automobiles,Autos,http://dbpedia.org/resource/Category:Driving,
http://en.wikipedia.org/wiki/Category:Automobiles,Autos,http://dbpedia.org/resource/Category:Automobiles,
http://en.wikipedia.org/wiki/Category:Automobiles,Autos,http://dbpedia.org/resource/Category:ATVs,
http://en.wikipedia.org/wiki/Category:Automobiles,Autos,http://dbpedia.org/resource/Category:All_wheel_drive_vehicles,
http://en.wikipedia.org/wiki/Category:Automobiles,Autos,http://dbpedia.org/resource/Category:SUVs,
http://en.wikipedia.org/wiki/Category:Automobiles,Autos,http://dbpedia.org/resource/Category:Vehicle_parts,
http://en.wikipedia.org/wiki/Category:Automobiles,Autos,http://dbpedia.org/resource/Category:Kit_cars,
http://en.wikipedia.org/wiki/Category:Automobiles,Autos,http://dbpedia.org/resource/Category:Auto_shows,
http://en.wikipedia.org/wiki/Category:Automobiles,Autos,http://dbpedia.org/resource/Category:Electric_cars,
http://en.wikipedia.org/wiki/Category:Automobiles,Autos,http://dbpedia.org/resource/Category:Engine_problems,
http://en.wikipedia.org/wiki/Category:Automobiles,Autos,http://dbpedia.org/resource/Category:Motorcycle_engines,
http://en.wikipedia.org/wiki/Category:Automobiles,Autos,http://dbpedia.org/resource/Category:Electric_motors,
http://en.wikipedia.org/wiki/Category:Automobiles,Autos,http://dbpedia.org/resource/Category:Automobile_engines,
http://en.wikipedia.org/wiki/Category:Automobiles,Autos,http://dbpedia.org/resource/Category:Racing_vehicles,
http://en.wikipedia.org/wiki/Category:Automobiles,Autos,http://dbpedia.org/resource/Category:Military_vehicles,
http://en.wikipedia.org/wiki/Category:Automobiles,Autos,http://dbpedia.org/resource/Category:Watercraft,
http://en.wikipedia.org/wiki/Category:Automobiles,Autos,http://dbpedia.org/resource/Category:Off-road_vehicles,
http://en.wikipedia.org/wiki/Category:Automobiles,Autos,http://dbpedia.org/resource/Category:Motorcycling,
http://en.wikipedia.org/wiki/Category:Business,Business,http://dbpedia.org/resource/Category:General_Motors,
http://en.wikipedia.org/wiki/Category:Business,Business,http://dbpedia.org/resource/Category:Chrysler,
http://en.wikipedia.org/wiki/Category:Business,Business,http://dbpedia.org/resource/Category:Product_recalls,
http://en.wikipedia.org/wiki/Category:Business,Business,http://dbpedia.org/resource/Category:Convenience_stores,
http://en.wikipedia.org/wiki/Category:Business,Business,http://dbpedia.org/resource/Category:Department_stores,
http://en.wikipedia.org/wiki/Category:Business,Business,http://dbpedia.org/resource/Category:Supermarkets,
http://en.wikipedia.org/wiki/Category:Business,Business,http://dbpedia.org/resource/Category:Metalworking,
http://en.wikipedia.org/wiki/Category:Business,Business,http://dbpedia.org/resource/Category:Leathermaking,
http://en.wikipedia.org/wiki/Category:Business,Business,http://dbpedia.org/resource/Category:Manufacturing,
http://en.wikipedia.org/wiki/Category:Business,Business,http://dbpedia.org/resource/Category:Product_management,
http://en.wikipedia.org/wiki/Category:Business,Business,http://dbpedia.org/resource/Category:Advertising,
http://en.wikipedia.org/wiki/Category:Business,Business,http://dbpedia.org/resource/Category:Negotiation,
http://en.wikipedia.org/wiki/Category:Business,Business,http://dbpedia.org/resource/Category:Public_relations,
http://en.wikipedia.org/wiki/Category:Business,Business,http://dbpedia.org/resource/Category:Telemarketing,
http://en.wikipedia.org/wiki/Category:Business,Business,http://dbpedia.org/resource/Category:Branding,
http://en.wikipedia.org/wiki/Category:Business,Business,http://dbpedia.org/resource/Category:Advertisements,
http://en.wikipedia.org/wiki/Category:Business,Business,http://dbpedia.org/resource/Category:Direct_marketing,
http://en.wikipedia.org/wiki/Category:Business,Business,http://dbpedia.org/resource/Category:Multi-level_marketing,
http://en.wikipedia.org/wiki/Category:Business,Business,http://dbpedia.org/resource/Category:Outlet_malls,
http://en.wikipedia.org/wiki/Category:Business,Business,http://dbpedia.org/resource/Category:Management,
http://en.wikipedia.org/wiki/Category:Business,Business,http://dbpedia.org/resource/Category:Marketing,
http://en.wikipedia.org/wiki/Category:Business,Business,http://dbpedia.org/resource/Category:Entrepreneurship,
http://en.wikipedia.org/wiki/Category:Business,Business,http://dbpedia.org/resource/Category:Business,
http://en.wikipedia.org/wiki/Category:Business,Business,http://dbpedia.org/resource/Category:Entrepreneurship,
http://en.wikipedia.org/wiki/Category:Business,Business,http://dbpedia.org/resource/Category:Management,
http://en.wikipedia.org/wiki/Category:Business,Business,http://dbpedia.org/resource/Category:SEC_filings,
http://en.wikipedia.org/wiki/Category:Business,Business,http://dbpedia.org/resource/Category:Sales,
http://en.wikipedia.org/wiki/Category:Business,Business,http://dbpedia.org/resource/Category:Marketing,
http://en.wikipedia.org/wiki/Category:Business,Business,http://dbpedia.org/resource/Category:Telecommuting,
http://en.wikipedia.org/wiki/Category:Business,Business,http://dbpedia.org/resource/Category:Commuting,
http://en.wikipedia.org/wiki/Category:Business,Business,http://dbpedia.org/resource/Category:Public_relations,
http://en.wikipedia.org/wiki/Category:Business,Business,http://dbpedia.org/resource/Category:Advertising,
http://en.wikipedia.org/wiki/Category:Celebrity,Celebrities,http://dbpedia.org/resource/Category:Celebrities,
http://en.wikipedia.org/wiki/Category:Collecting,Collecting,http://dbpedia.org/resource/Category:Coins,
http://en.wikipedia.org/wiki/Category:Collecting,Collecting,http://dbpedia.org/resource/Category:Stamp_collecting,
http://en.wikipedia.org/wiki/Category:Comics,Comics,http://dbpedia.org/resource/Category:Comics,
http://en.wikipedia.org/wiki/Category:Comics,Comics,http://dbpedia.org/resource/Category:Manga,
http://en.wikipedia.org/wiki/Category:Comics,Comics,http://dbpedia.org/resource/Category:Comic_strips,
http://en.wikipedia.org/wiki/Category:Culture,Culture,http://dbpedia.org/resource/Category:Japanese_culture,
http://en.wikipedia.org/wiki/Category:Education,Education,http://dbpedia.org/resource/Category:Languages,
http://en.wikipedia.org/wiki/Category:Education,Education,http://dbpedia.org/resource/Category:Language,
http://en.wikipedia.org/wiki/Category:Education,Education,http://dbpedia.org/resource/Category:Education,
http://en.wikipedia.org/wiki/Category:Education,Education,http://dbpedia.org/resource/Category:Bilingual_education,
http://en.wikipedia.org/wiki/Category:Education,Education,http://dbpedia.org/resource/Category:Online_education,
http://en.wikipedia.org/wiki/Category:Education,Education,http://dbpedia.org/resource/Category:Teaching,
http://en.wikipedia.org/wiki/Category:Education,Education,http://dbpedia.org/resource/Category:Reading,
http://en.wikipedia.org/wiki/Category:Education,Education,http://dbpedia.org/resource/Category:Vocational_education,
http://en.wikipedia.org/wiki/Category:Education,Education,http://dbpedia.org/resource/Category:Sex_education,
http://en.wikipedia.org/wiki/Category:Education,Education,http://dbpedia.org/resource/Category:Schoolteachers,
http://en.wikipedia.org/wiki/Category:Education,Education,http://dbpedia.org/resource/Category:Academics,
http://en.wikipedia.org/wiki/Category:Education,Education,http://dbpedia.org/resource/Category:Adult_education,
http://en.wikipedia.org/wiki/Category:Education,Education,http://dbpedia.org/resource/Category:Higher_education,
http://en.wikipedia.org/wiki/Category:Education,Education,http://dbpedia.org/resource/Category:Research,
http://en.wikipedia.org/wiki/Category:Education,Education,http://dbpedia.org/resource/Category:Financial_aid,
http://en.wikipedia.org/wiki/Category:Education,Education,http://dbpedia.org/resource/Category:Learning_to_read,
http://en.wikipedia.org/wiki/Category:Education,Education,http://dbpedia.org/resource/Category:Homeschooling,
http://en.wikipedia.org/wiki/Category:Education,Education,http://dbpedia.org/resource/Category:Alternative_schools,
http://en.wikipedia.org/wiki/Category:Education,Education,http://dbpedia.org/resource/Category:Scholarships,
http://en.wikipedia.org/wiki/Category:Education,Education,http://dbpedia.org/resource/Category:Humanities,
http://en.wikipedia.org/wiki/Category:Education,Education,http://dbpedia.org/resource/Category:Education,
http://en.wikipedia.org/wiki/Category:Education,Education,http://dbpedia.org/resource/Category:Middle_schools,
http://en.wikipedia.org/wiki/Category:Education,Education,http://dbpedia.org/resource/Category:Community_colleges,
http://en.wikipedia.org/wiki/Category:Education,Education,http://dbpedia.org/resource/Category:Junior_colleges,
http://en.wikipedia.org/wiki/Category:Education,Education,http://dbpedia.org/resource/Category:Teaching,
http://en.wikipedia.org/wiki/Category:Education,Education,http://dbpedia.org/resource/Category:Fraternities_and_sororities,
http://en.wikipedia.org/wiki/Category:Education,Education,http://dbpedia.org/resource/Category:Sororities,
http://en.wikipedia.org/wiki/Category:Education,Education,http://dbpedia.org/resource/Category:Fraternities,
http://en.wikipedia.org/wiki/Category:Education,Education,http://dbpedia.org/resource/Category:Grammar_schools,
http://en.wikipedia.org/wiki/Category:Education,Education,http://dbpedia.org/resource/Category:Preparatory_schools,
http://en.wikipedia.org/wiki/Category:Education,Education,http://dbpedia.org/resource/Category:Magnet_schools,
http://en.wikipedia.org/wiki/Category:Education,Education,http://dbpedia.org/resource/Category:Private_schools,
http://en.wikipedia.org/wiki/Category:Education,Education,http://dbpedia.org/resource/Category:Professional_certification,
http://en.wikipedia.org/wiki/Category:Education,Education,http://dbpedia.org/resource/Category:Academics,
http://en.wikipedia.org/wiki/Category:Education,Education,http://dbpedia.org/resource/Category:Student_organizations,
http://en.wikipedia.org/wiki/Category:Education,Education,http://dbpedia.org/resource/Category:Homeschooling,
http://en.wikipedia.org/wiki/Category:Education,Education,http://dbpedia.org/resource/Category:Summer_camps,
http://en.wikipedia.org/wiki/Category:Education,Education,http://dbpedia.org/resource/Category:Scholarships,
http://en.wikipedia.org/wiki/Category:Education,Education,http://dbpedia.org/resource/Category:Almanacs,
http://en.wikipedia.org/wiki/Category:Education,Education,http://dbpedia.org/resource/Category:Encyclopedias,
http://en.wikipedia.org/wiki/Category:Entertainment,Entertainment,http://dbpedia.org/resource/Category:Concerts,
http://en.wikipedia.org/wiki/Category:Entertainment,Entertainment,http://dbpedia.org/resource/Category:Stadiums,
http://en.wikipedia.org/wiki/Category:Entertainment,Entertainment,http://dbpedia.org/resource/Category:Tightrope_walking,
http://en.wikipedia.org/wiki/Category:Entertainment,Entertainment,http://dbpedia.org/resource/Category:Cirque_du_Soleil,
http://en.wikipedia.org/wiki/Category:Entertainment,Entertainment,http://dbpedia.org/resource/Category:Carousels,
http://en.wikipedia.org/wiki/Category:Entertainment,Entertainment,http://dbpedia.org/resource/Category:Ferris_wheels,
http://en.wikipedia.org/wiki/Category:Entertainment,Entertainment,http://dbpedia.org/resource/Category:Roller_coasters,
http://en.wikipedia.org/wiki/Category:Entertainment,Entertainment,http://dbpedia.org/resource/Category:Dog_parks,
http://en.wikipedia.org/wiki/Category:Entertainment,Entertainment,http://dbpedia.org/resource/Category:Amphitheaters,
http://en.wikipedia.org/wiki/Category:Entertainment,Entertainment,http://dbpedia.org/resource/Category:Olympics,
http://en.wikipedia.org/wiki/Category:Entertainment,Entertainment,http://dbpedia.org/resource/Category:Lucha_libre,
http://en.wikipedia.org/wiki/Category:Entertainment,Entertainment,http://dbpedia.org/resource/Category:Parades,
http://en.wikipedia.org/wiki/Category:Entertainment,Entertainment,http://dbpedia.org/resource/Category:Social_events,
http://en.wikipedia.org/wiki/Category:Entertainment,Entertainment,http://dbpedia.org/resource/Category:Airshows,
http://en.wikipedia.org/wiki/Category:Entertainment,Entertainment,http://dbpedia.org/resource/Category:Beauty_pageants,
http://en.wikipedia.org/wiki/Category:Entertainment,Entertainment,http://dbpedia.org/resource/Category:Fireworks,
http://en.wikipedia.org/wiki/Category:Entertainment,Entertainment,http://dbpedia.org/resource/Category:Burning_Man,
http://en.wikipedia.org/wiki/Category:Entertainment,Entertainment,http://dbpedia.org/resource/Category:Airshows,
http://en.wikipedia.org/wiki/Category:Entertainment,Entertainment,http://dbpedia.org/resource/Category:Parades,
http://en.wikipedia.org/wiki/Category:Entertainment,Entertainment,http://dbpedia.org/resource/Category:Role-playing_games,
http://en.wikipedia.org/wiki/Category:Entertainment,Entertainment,http://dbpedia.org/resource/Category:Card_games,
http://en.wikipedia.org/wiki/Category:Entertainment,Entertainment,http://dbpedia.org/resource/Category:Hot_Wheels,
http://en.wikipedia.org/wiki/Category:Entertainment,Entertainment,http://dbpedia.org/resource/Category:Radio_controlled_cars,
http://en.wikipedia.org/wiki/Category:Entertainment,Entertainment,http://dbpedia.org/resource/Category:Model_aircraft,
http://en.wikipedia.org/wiki/Category:Entertainment,Entertainment,http://dbpedia.org/resource/Category:Radio_control,
http://en.wikipedia.org/wiki/Category:Entertainment,Entertainment,http://dbpedia.org/resource/Category:Model_rocketry,
